f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
13.48,1,0,0.282519909,1,refl,-0.8513563459,-0.2373838416,0.781158716
13.504,1,0,0.2830229118,1,trans,0.1549247388,-0.2631342246,0.09324129484
13.504,1,0,0.2830229118,1,refl,-0.8429284483,-0.248324686,0.7721935187
13.528,1,0,0.2835259146,1,trans,0.1637370337,-0.2739370929,0.1018513471
13.528,1,0,0.2835259146,1,refl,-0.834092637,-0.2590915268,0.7628389464
13.552,1,0,0.2840289174,1,trans,0.1729575958,-0.2845477333,0.1108817425
13.552,1,0,0.2840289174,1,refl,-0.824850359,-0.2696653722,0.7530975278
13.576,1,0,0.2845319202,1,trans,0.18258405,-0.2949466745,0.1203304761
13.576,1,0,0.2845319202,1,refl,-0.8152040973,-0.2800269721,0.7429728253
13.6,1,0,0.285034923,1,trans,0.1926129156,-0.3051142415,0.1301944356
13.6,1,0,0.285034923,1,refl,-0.8051574089,-0.2901568821,0.7324694694
13.624,1,0,0.2855379258,1,trans,0.2030395704,-0.3150306287,0.1404693642
13.624,1,0,0.2855379258,1,refl,-0.7947149597,-0.3000355323,0.7215931877
13.648,1,0,0.2860409286,1,trans,0.2138582209,-0.3246759772,0.1511498288
13.648,1,0,0.2860409286,1,refl,-0.7838825529,-0.3096433002,0.7103508301
13.672,1,0,0.2865439314,1,trans,0.225061878,-0.3340304562,0.1622291946
13.672,1,0,0.2865439314,1,refl,-0.7726671535,-0.318960588,0.6987503869
13.696,1,0,0.2870469342,1,trans,0.2366423394,-0.3430743482,0.1736996052
13.696,1,0,0.2870469342,1,refl,-0.7610769062,-0.3279679025,0.6868010022
13.72,1,0,0.287549937,1,trans,0.2485901794,-0.3517881371,0.1855519707
13.72,1,0,0.287549937,1,refl,-0.7491211465,-0.3366459389,0.6745129803
13.744,1,0,0.2880529398,1,trans,0.2608947457,-0.3601525983,0.1977759624
13.744,1,0,0.2880529398,1,refl,-0.7368104062,-0.3449756665,0.6618977852
13.768,1,0,0.2885559426,1,trans,0.273544164,-0.3681488907,0.2103600153
13.768,1,0,0.2885559426,1,refl,-0.7241564107,-0.3529384163,0.6489680329
13.792,1,0,0.2890589454,1,trans,0.2865253509,-0.3757586492,0.2232913391
13.792,1,0,0.2890589454,1,refl,-0.7111720692,-0.3605159701,0.6357374768
13.816,1,0,0.2895619482,1,trans,0.2998240355,-0.3829640775,0.2365559369
13.816,1,0,0.2895619482,1,refl,-0.6978714576,-0.367690649,0.6222209847
13.84,1,0,0.290064951,1,trans,0.313424788,-0.3897480399,0.2501386324
13.84,1,0,0.290064951,1,refl,-0.6842697926,-0.3744454032,0.608434509
13.864,1,0,0.2905679538,1,trans,0.3273110583,-0.3960941511,0.2640231054
13.864,1,0,0.2905679538,1,refl,-0.6703833992,-0.3807638986,0.5943950484
13.888,1,0,0.2910709566,1,trans,0.3414652215,-0.4019868637,0.2781919361
13.888,1,0,0.2910709566,1,refl,-0.6562296693,-0.3866306035,0.5801206024
13.912,1,0,0.2915739595,1,trans,0.3558686325,-0.4074115519,0.2926266562
13.912,1,0,0.2915739595,1,refl,-0.641827013,-0.3920308709,0.5656301184
13.936,1,0,0.2920769623,1,trans,0.370501687,-0.4123545912,0.307307809
13.936,1,0,0.2920769623,1,refl,-0.6271948022,-0.3969510185,0.550943431
13.96,1,0,0.2925799651,1,trans,0.3853438913,-0.4168034328,0.3222150162
13.96,1,0,0.2925799651,1,refl,-0.612353307,-0.4013784034,0.5360811953
13.984,1,0,0.2930829679,1,trans,0.4003739375,-0.4207466719,0.3373270517
13.984,1,0,0.2930829679,1,refl,-0.5973236253,-0.4053014921,0.5210648128
