f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
22.504,13.32174093,-0.5488323046,-0.1356577451,0.4480479203,-0.1611286489,0.5653493808,0.4761400849,1.428708934e-05,1.496395896e-05,0.5094787253,0.4198768555,0.07064441926,0.1898588027,0.1931674748
22.528,13.30754874,-0.5484552278,-0.1352930061,0.4484229193,-0.1607965569,0.5648958616,0.4763807797,1.496487197e-05,1.583612801e-05,0.5090753333,0.4203130912,0.07061157553,0.1899679987,0.1933744436
22.552,13.29338675,-0.5480936224,-0.1349429903,0.4487828132,-0.1604793638,0.564461008,0.4766126726,1.568789465e-05,1.678090617e-05,0.5086785481,0.4207017074,0.07061974448,0.1900623184,0.1935420675
22.576,13.27925487,-0.5477470295,-0.1346075269,0.4491280825,-0.1601768662,0.5640443197,0.4768360965,1.646410757e-05,1.781086419e-05,0.5082947577,0.4210397786,0.07066546375,0.1901487628,0.1936671153
22.6,13.26515301,-0.5474150169,-0.1342864491,0.4494591799,-0.1598888613,0.5636453239,0.4770513624,1.730279157e-05,1.894084448e-05,0.5079281253,0.4213397827,0.07073209207,0.1902320738,0.1937617799
22.624,13.25108106,-0.547097179,-0.1339795943,0.4497765308,-0.1596151475,0.5632635751,0.4772587589,1.821495053e-05,2.018857135e-05,0.5075806364,0.4216167872,0.07080257641,0.1903147811,0.1938408638
22.648,13.23703894,-0.5467931363,-0.1336868054,0.450080533,-0.1593555247,0.5628986551,0.4774585526,1.921380955e-05,2.157541189e-05,0.5072527797,0.4218772649,0.07086995545,0.1903978834,0.193910595
22.672,13.22302655,-0.546502536,-0.1334079309,0.4503715569,-0.1591097938,0.5625501736,0.4776509874,2.03154602e-05,2.312732691e-05,0.5069442706,0.4221217929,0.07093393651,0.1904815724,0.1939713266
22.696,13.2090438,-0.5462250521,-0.1331428258,0.4506499449,-0.1588777575,0.5622177688,0.4778362844,2.153970955e-05,2.487605089e-05,0.506654563,0.4223510678,0.07099436927,0.1905657429,0.1940235525
22.72,13.19509058,-0.5459603863,-0.1328913531,0.4509160103,-0.1586592193,0.5619011079,0.4780146401,2.291121134e-05,2.686052288e-05,0.5063831232,0.4225683135,0.07104856327,0.1906502676,0.1940703166
22.744,13.18116681,-0.545708269,-0.1326533844,0.4511700358,-0.1584539841,0.5615998889,0.4781862255,2.446098842e-05,2.912853529e-05,0.5061295314,0.4227785336,0.07109193495,0.1907350956,0.1941164665
22.768,13.1672724,-0.5454684611,-0.1324288019,0.4514122711,-0.1582618571,0.5613138424,0.4783511826,2.622849551e-05,3.173841896e-05,0.5058934794,0.4229866289,0.07111989167,0.1908202491,0.194166774
22.792,13.15340725,-0.5452407562,-0.132217501,0.4516429286,-0.1580826448,0.5610427343,0.4785096212,2.826441941e-05,3.476022494e-05,0.5056747227,0.4231959402,0.07112933705,0.1909057722,0.1942244814
22.816,13.13957127,-0.5450249834,-0.1320193931,0.4518621784,-0.1579161544,0.56078637,0.4786616133,3.063445327e-05,3.827504457e-05,0.5054730247,0.4234078196,0.07111915574,0.190991671,0.194290878
22.84,13.12576436,-0.5448210117,-0.131834411,0.4520701399,-0.1577621947,0.5605445983,0.4788071861,3.342425788e-05,4.236933088e-05,0.5052881152,0.423621981,0.07108990381,0.1910778674,0.1943656577
22.864,13.11198644,-0.5446287543,-0.1316625147,0.4522668711,-0.157620579,0.5603173188,0.4789463119,3.674556209e-05,4.711750365e-05,0.5051196733,0.423837108,0.07104321863,0.1911641742,0.1944475361
22.888,13.09823742,-0.5444481746,-0.1315037018,0.4524523528,-0.1574911289,0.5601044889,0.4790788945,4.074235383e-05,5.253995543e-05,0.504967334,0.4240513706,0.07098129547,0.1912502939,0.1945347806
22.912,13.0845172,-0.5442792931,-0.1313580211,0.4526264662,-0.1573736834,0.5599061337,0.4792047517,4.559295975e-05,5.851698182e-05,0.5048307129,0.4242627498,0.07090653722,0.1913358323,0.1946255523
22.936,13.07082569,-0.5441221939,-0.1312255926,0.4527889628,-0.1572681159,0.559722358,0.4793235912,5.149478869e-05,6.464731751e-05,0.5047094439,0.4244692007,0.07082135543,0.1914203232,0.1947180915
22.96,13.0571628,-0.5439770309,-0.1311066363,0.4529394216,-0.1571743651,0.5595533578,0.4794349807,5.859527167e-05,7.010660979e-05,0.5046032189,0.4246687082,0.07072807289,0.1915032553,0.1948108026
22.984,13.04352845,-0.5438440302,-0.1310015145,0.4530771927,-0.1570924918,0.5593994333,0.4795383129,6.678528215e-05,7.371662505e-05,0.5045118277,0.424859284,0.0706288883,0.1915840973,0.1949022849
23.008,13.02992255,-0.5437234829,-0.1309107903,0.453201325,-0.1570227829,0.5592609953,0.4796327713,7.524071197e-05,7.447090163e-05,0.5044351865,0.4250389359,0.07052587764,0.19166232,0.194991335
23.032,13.016345,-0.5436157193,-0.1308353106,0.4533104869,-0.1569659389,0.5591385595,0.4797173163,8.187438129e-05,7.224465102e-05,0.5043733472,0.4252056435,0.07042100927,0.1917374117,0.1950769348
23.056,13.00279571,-0.5435210445,-0.1307763163,0.453402916,-0.156923411,0.5590327099,0.4797907472,8.384978818e-05,6.788083273e-05,0.5043264681,0.4253573997,0.07031613216,0.1918088904,0.195158234
23.08,12.98927461,-0.5434396035,-0.1307355777,0.4534765047,-0.1568979787,0.5589439989,0.4798519731,8.007663621e-05,6.254763679e-05,0.5042947109,0.4254924501,0.07021283903,0.1918763106,0.1952345301
23.104,12.9757816,-0.5433711262,-0.1307155332,0.4535293076,-0.1568946589,0.5588727328,0.4799007885,7.25287219e-05,5.714427117e-05,0.5042780039,0.4256100188,0.0701119773,0.1919392672,0.1953052487
23.128,12.96231659,-0.5433144863,-0.1307193597,0.4535610895,-0.1569218076,0.5588185591,0.4799396999,6.402572092e-05,5.215549413e-05,0.5042755838,0.4257120431,0.07001237318,0.1919973976,0.1953699248
23.152,12.94887949,-0.543267027,-0.1307508129,0.4535768515,-0.1569913796,0.5587797756,0.4799773468,5.623978454e-05,4.776359095e-05,0.5042852219,0.4258064424,0.06990833568,0.1920503811,0.1954281866
23.176,12.93547023,-0.5432237297,-0.1308135458,0.4535922358,-0.1571152452,0.558752364,0.4800324121,4.970444273e-05,4.398885035e-05,0.5043021447,0.4259108603,0.06978699499,0.1920979379,0.1954797417
23.2,12.92208871,-0.5431766335,-0.1309095641,0.4536353597,-0.157293743,0.558729066,0.4801316082,4.440775131e-05,4.078215628e-05,0.5043179988,0.4260507272,0.06963127396,0.1921398277,0.1955243644
23.224,12.90873484,-0.5431154228,-0.1310368302,0.4537333916,-0.1575025972,0.5586993945,0.4802926804,4.01683179e-05,3.807291401e-05,0.5043208622,0.4262429466,0.06943619115,0.1921758472,0.1955618864
23.248,12.89540855,-0.543030228,-0.1311871263,0.4538875124,-0.1577008002,0.558651851,0.4805032948,3.678729149e-05,3.57903867e-05,0.5042977206,0.4264756058,0.0692266736,0.1922058286,0.1955921882
23.272,12.88210975,-0.5429162996,-0.1313465148,0.4540694535,-0.1578610236,0.5585785668,0.4807277519,3.409423947e-05,3.387175164e-05,0.5042396531,0.4267143651,0.06904598183,0.1922296366,0.1956151925
23.296,12.86883834,-0.5427775417,-0.1314998475,0.4542468814,-0.157983997,0.5584797844,0.480935726,3.195428498e-05,3.226418339e-05,0.5041468375,0.4269300318,0.06892313069,0.1922471669,0.1956308582
23.32,12.85559425,-0.5426253898,-0.1316369531,0.4544021567,-0.1580854405,0.558364219,0.4811157102,3.026370275e-05,3.092451465e-05,0.5040289456,0.4271115033,0.0688595511,0.1922583436,0.1956391758
23.344,12.8423774,-0.5424735193,-0.131755796,0.4545313847,-0.1581809318,0.5582446676,0.4812691418,2.894339792e-05,2.981808242e-05,0.5039002272,0.427260151,0.06883962176,0.1922631175,0.1956401633
23.368,12.82918769,-0.5423326766,-0.1318609009,0.4546371414,-0.1582807427,0.558132627,0.481401832,2.793308242e-05,2.891744255e-05,0.5037734939,0.4273815877,0.06884491834,0.1922614638,0.1956338631
