f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
14.32,20.93522751,-0.6071430447,0.4763592859,0.3905465127,0.4605721494,0.7717129298,0.6038652857,1.934966863e-05,1.88432659e-05,0.5955408464,0.3646532837,0.03980586995,0,0
14.344,20.90019925,-0.6098338732,0.4755986075,0.3878543115,0.4597790726,0.7733636844,0.6015212071,1.87212017e-05,1.817928988e-05,0.5980913887,0.3618277629,0.04008084841,0,0
14.368,20.865288,-0.6125310316,0.4748182003,0.3851556942,0.4589660751,0.7750139277,0.5991617201,1.808909033e-05,1.751809532e-05,0.6006465884,0.3589947672,0.04035864442,0,0
14.392,20.83049319,-0.6152343741,0.4740179259,0.3824508017,0.4581330341,0.7766635881,0.5967868067,1.745444683e-05,1.686032723e-05,0.6032063294,0.3561544929,0.04063917762,0,0
14.416,20.79581423,-0.6179437505,0.4731976458,0.37973978,0.457279827,0.7783125919,0.5943964508,1.681848426e-05,1.620658681e-05,0.605770491,0.353307141,0.040922368,0,0
14.44,20.76125055,-0.6206590065,0.472357222,0.3770227796,0.4564063316,0.7799608628,0.5919906384,1.618252486e-05,1.555743678e-05,0.6083389477,0.3504529162,0.0412081361,0,0
14.464,20.72680158,-0.6233799836,0.4714965168,0.3742999559,0.4555124258,0.7816083222,0.5895693573,1.55480104e-05,1.491340727e-05,0.6109115695,0.3475920273,0.04149640322,0,0
14.488,20.69246673,-0.6261065194,0.4706153927,0.3715714684,0.4545979876,0.7832548892,0.587132597,1.491651486e-05,1.427500245e-05,0.6134882217,0.3447246867,0.04178709161,0,0
14.512,20.65824545,-0.6288384478,0.4697137122,0.3688374814,0.453662895,0.7849004809,0.5846803486,1.428975975e-05,1.364270795e-05,0.6160687651,0.3418511102,0.04208012469,0,0
14.536,20.62413718,-0.6315755989,0.4687913383,0.3660981629,0.4527070262,0.7865450121,0.5822126042,1.366963283e-05,1.301699933e-05,0.6186530562,0.3389715166,0.04237542722,0,0
14.56,20.59014135,-0.6343177991,0.4678481339,0.3633536855,0.4517302589,0.7881883954,0.5797293571,1.305821024e-05,1.239835185e-05,0.6212409469,0.3360861277,0.04267292546,0,0
14.584,20.55625741,-0.6370648717,0.466883962,0.3606042252,0.4507324709,0.7898305418,0.5772306017,1.245778269e-05,1.178725188e-05,0.6238322849,0.3331951677,0.04297254738,0,0
14.608,20.5224848,-0.6398166363,0.4658986859,0.3578499622,0.4497135398,0.7914713599,0.5747163329,1.187088524e-05,1.11842106e-05,0.6264269137,0.3302988635,0.04327422281,0,0
14.632,20.48882299,-0.6425729097,0.4648921685,0.3550910802,0.4486733426,0.7931107568,0.5721865462,1.13003302e-05,1.05897805e-05,0.6290246727,0.3273974437,0.0435778836,0,0
14.656,20.45527142,-0.6453335054,0.463864273,0.3523277663,0.4476117561,0.7947486376,0.5696412372,1.074924129e-05,1.000457591e-05,0.6316253971,0.3244911392,0.04388346376,0,0
14.68,20.42182956,-0.6480982342,0.4628148624,0.349560211,0.4465286565,0.7963849057,0.5670804018,1.022108567e-05,9.429298612e-06,0.6342289181,0.3215801822,0.04419089963,0,0
14.704,20.38849687,-0.650866904,0.4617437996,0.3467886079,0.4454239194,0.798019463,0.5645040359,9.719697843e-06,8.864770521e-06,0.6368350633,0.3186648067,0.04450012999,0,0
14.728,20.35527281,-0.6536393203,0.4606509473,0.3440131538,0.4442974199,0.7996522096,0.5619121349,9.2492862e-06,8.311975807e-06,0.6394436564,0.3157452474,0.0448110962,0,0
14.752,20.32215686,-0.656415286,0.4595361677,0.3412340482,0.4431490322,0.8012830443,0.5593046937,8.814408845e-06,7.7721157e-06,0.6420545172,0.3128217405,0.04512374231,0,0
14.776,20.28914848,-0.6591946016,0.4583993231,0.3384514934,0.4419786297,0.8029118645,0.5566817066,8.41990118e-06,7.246680295e-06,0.6446674623,0.3098945226,0.04543801519,0,0
14.8,20.25624716,-0.6619770655,0.4572402751,0.3356656942,0.4407860849,0.8045385661,0.554043167,8.07073593e-06,6.737542763e-06,0.6472823045,0.3069638309,0.04575386464,0,0
14.824,20.22345237,-0.6647624741,0.4560588848,0.3328768578,0.4395712692,0.8061630439,0.5513890669,7.771799315e-06,6.247082312e-06,0.6498988534,0.3040299032,0.04607124343,0,0
14.848,20.1907636,-0.6675506217,0.4548550129,0.3300851938,0.4383340529,0.8077851913,0.5487193974,7.527579213e-06,5.778342006e-06,0.6525169154,0.3010929771,0.04639010748,0,0
14.872,20.15818034,-0.6703413011,0.4536285194,0.3272909137,0.4370743053,0.8094049009,0.5460341478,7.341784453e-06,5.335224162e-06,0.6551362936,0.2981532906,0.04671041586,0,0
14.896,20.12570207,-0.673134303,0.4523792636,0.3244942312,0.4357918941,0.8110220638,0.5433333056,7.216945533e-06,4.922715192e-06,0.657756788,0.295211081,0.04703213091,0,0
14.92,20.09332828,-0.6759294168,0.451107104,0.3216953616,0.4344866857,0.8126365706,0.5406168567,7.154074643e-06,4.54710578e-06,0.6603781959,0.2922665858,0.04735521827,0,0
