f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
10.312,1,0,0.2161235387,1,trans,0.7413911767,0.4240188193,0.7294528361
10.312,1,0,0.2161235387,1,refl,-0.256086631,0.4352268226,0.2550027496
10.336,1,0,0.2166265415,1,trans,0.7398712768,0.4248416995,0.7278999759
10.336,1,0,0.2166265415,1,refl,-0.2576409079,0.4360572767,0.256524786
10.36,1,0,0.2171295443,1,trans,0.7383462524,0.4256685005,0.7263488607
10.36,1,0,0.2171295443,1,refl,-0.259206533,0.4368935717,0.2580640197
10.384,1,0,0.2176325471,1,trans,0.7368160777,0.4264980359,0.7247985069
10.384,1,0,0.2176325471,1,refl,-0.2607823234,0.4377351433,0.2596194759
10.408,1,0,0.2181355499,1,trans,0.7352807068,0.4273291784,0.7232479445
10.408,1,0,0.2181355499,1,refl,-0.2623671454,0.4385813526,0.2611901218
10.432,1,0,0.2186385527,1,trans,0.7337400754,0.42816086,0.7216962203
10.432,1,0,0.2186385527,1,refl,-0.2639599228,0.4394314888,0.2627748742
10.456,1,0,0.2191415555,1,trans,0.7321941027,0.4289920711,0.7201424011
10.456,1,0,0.2191415555,1,refl,-0.2655596467,0.4402847744,0.2643726085
10.48,1,0,0.2196445583,1,trans,0.7306426928,0.4298218604,0.7185855763
10.48,1,0,0.2196445583,1,refl,-0.2671653834,0.4411403704,0.2659821685
10.504,1,0,0.2201475611,1,trans,0.7290857366,0.4306493342,0.7170248604
10.504,1,0,0.2201475611,1,refl,-0.2687762822,0.441997384,0.2676023773
10.528,1,0,0.2206505639,1,trans,0.7275231133,0.4314736553,0.7154593956
10.528,1,0,0.2206505639,1,refl,-0.2703915831,0.442854876,0.2692320494
10.552,1,0,0.2211535667,1,trans,0.7259546918,0.4322940429,0.7138883541
10.552,1,0,0.2211535667,1,refl,-0.2720106223,0.4437118707,0.2708700029
10.576,1,0,0.2216565695,1,trans,0.7243803325,0.4331097709,0.7123109397
10.576,1,0,0.2216565695,1,refl,-0.2736328376,0.444567366,0.2725150728
10.6,1,0,0.2221595723,1,trans,0.7227998887,0.433920167,0.7107263904
10.6,1,0,0.2221595723,1,refl,-0.2752577716,0.4454203443,0.2741661239
10.624,1,0,0.2226625751,1,trans,0.7212132079,0.4347246118,0.7091339794
10.624,1,0,0.2226625751,1,refl,-0.2768850737,0.4462697838,0.275822064
10.648,1,0,0.2231655779,1,trans,0.7196201334,0.4355225373,0.7075330169
10.648,1,0,0.2231655779,1,refl,-0.278514501,0.4471146709,0.2774818562
10.672,1,0,0.2236685807,1,trans,0.7180205054,0.4363134256,0.7059228515
10.672,1,0,0.2236685807,1,refl,-0.2801459166,0.4479540114,0.279144531
10.696,1,0,0.2241715835,1,trans,0.7164141624,0.4370968073,0.704302871
