f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
3.71,80.80659245,-0.01213634971,0.1098625735,0.9869377336,0.1115205699,0.1105308827,0.9932184692,0.01221707603,0.9864829276,0.001299996356
3.745,80.05139065,-0.0123843893,0.1109203176,0.9866940649,0.1125792592,0.1116095424,0.9930957996,0.01245668996,0.9862392672,0.001304042795
3.78,79.31017407,-0.0126347007,0.1119786249,0.9864470045,0.1136398444,0.1126891658,0.9929711511,0.01269884809,0.9859917068,0.001309445078
3.815,78.5825578,-0.01288725133,0.1130374987,0.9861964537,0.1147024512,0.1137697559,0.9928444479,0.01294355737,0.9857400976,0.001316344984
3.85,77.86817091,-0.01314202083,0.1140969413,0.9859423373,0.1157671626,0.1148513157,0.9927156333,0.01319082472,0.9854843285,0.001324846773
3.885,77.16665586,-0.01339900138,0.1151569536,0.9856846042,0.1168340183,0.1159338483,0.9925846699,0.01344065719,0.9852243268,0.00133501596
3.92,76.47766786,-0.01365819768,0.1162175356,0.9854232278,0.1179030158,0.1170173575,0.9924515399,0.01369306195,0.984960059,0.001346879053
3.955,75.80087434,-0.01391962665,0.1172786867,0.9851582056,0.1189741121,0.1181018474,0.9923162447,0.01394804637,0.9846915294,0.001360424231
3.99,75.13595439,-0.01418331674,0.1183404056,0.9848895585,0.1200472265,0.1191873235,0.9921788039,0.01420561807,0.984418779,0.00137560294
4.025,74.48259826,-0.01444930711,0.1194026907,0.984617329,0.1211222441,0.1202737919,0.9920392546,0.01446578501,0.9841418827,0.001392332318
4.06,73.8405069,-0.01471764643,0.1204655401,0.9843415798,0.1221990201,0.1213612602,0.991897649,0.01472855547,0.9838609462,0.001410498378
4.095,73.20939145,-0.0149883916,0.1215289523,0.9840623905,0.1232773848,0.1224497371,0.9917540532,0.01499393813,0.983576102,0.00142995985
4.13,72.58897288,-0.0152616062,0.1225929258,0.9837798559,0.124357149,0.123539233,0.9916085444,0.01526194208,0.9832875053,0.001450552567
4.165,71.97898151,-0.01553735888,0.1236574598,0.9834940821,0.1254381093,0.1246297592,0.9914612089,0.01553257688,0.9829953288,0.001472094281
4.2,71.37915667,-0.01581572169,0.1247225538,0.9832051839,0.1265200542,0.1257213287,0.9913121394,0.01580585248,0.9826997578,0.001494389764
4.235,70.78924628,-0.01609676836,0.1257882083,0.9829132809,0.1276027697,0.1268139555,0.9911614322,0.0160817793,0.9824009846,0.001517236084
4.27,70.20900656,-0.01638057257,0.1268544244,0.9826184945,0.128686045,0.1279076548,0.9910091846,0.01636036815,0.9820992039,0.001540427905
4.305,69.63820163,-0.01666720632,0.1279212042,0.9823209443,0.1297696781,0.1290024428,0.9908554925,0.01664163024,0.9817946071,0.001563762691
4.34,69.07660323,-0.01695673838,0.1289885505,0.9820207451,0.1308534804,0.1300983364,0.9907004478,0.01692557713,0.9814873772,0.00158704569
4.375,68.5239904,-0.01724923289,0.130056467,0.9817180036,0.1319372812,0.131195353,0.9905441357,0.01721222064,0.9811776848,0.001610094577
4.41,67.98014921,-0.01754474812,0.1311249582,0.9814128159,0.1330209319,0.1322935103,0.9903866333,0.01750157286,0.9808656835,0.001632743662
4.445,67.44487244,-0.01784333539,0.1321940294,0.9811052648,0.1341043091,0.133392826,0.9902280073,0.01779364603,0.9805515064,0.001654847566
4.48,66.91795937,-0.01814503829,0.1332636862,0.9807954184,0.1351873166,0.1344933176,0.9900683124,0.01808845248,0.9802352632,0.001676284287
4.515,66.3992155,-0.018449892,0.1343339349,0.9804833275,0.1362698877,0.1355950021,0.9899075905,0.01838600459,0.9799170378,0.001696957607
4.55,65.88845231,-0.01875792302,0.135404782,0.9801690255,0.1373519859,0.1366978956,0.9897458697,0.01868631467,0.9795968865,0.001716798796
4.585,65.38548702,-0.01906914896,0.1364762341,0.9798525269,0.1384336048,0.1378020135,0.9895831635,0.01898939492,0.9792748375,0.001735767577
4.62,64.89014242,-0.01938357868,0.1375482979,0.9795338278,0.1395147676,0.1389073698,0.9894194713,0.01929525737,0.9789508903,0.001753852369
