f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
5.6,53.5343675,-0.064277628,0.2431886328,0.9343292288,0.2455395767,0.2515399065,0.9660542384,0.06327232457,0.9332607916,0.003466883821
5.635,53.2018559,-0.06514615388,0.2446915278,0.9334564974,0.2470535399,0.2532152546,0.9655964395,0.06411796515,0.9323764841,0.003505550795
5.67,52.87344938,-0.06602149474,0.2461937423,0.9325768993,0.2485665813,0.2548925196,0.9651347152,0.06497019653,0.9314850185,0.00354478496
5.705,52.54907239,-0.06690367904,0.2476952598,0.9316904023,0.2500786612,0.2565717131,0.9646690326,0.06582904398,0.9305863424,0.003584613572
5.74,52.22865122,-0.06779273538,0.249196062,0.9307969754,0.2515897442,0.2582528457,0.9641993615,0.0666945323,0.9296804087,0.003625058965
5.775,51.91211394,-0.06868869235,0.2506961295,0.9298965897,0.2530998,0.2599359263,0.9637256748,0.06756668579,0.9287671762,0.003666137964
5.81,51.59939036,-0.06959157851,0.2521954412,0.928989218,0.2546088038,0.2616209631,0.9632479485,0.06844552835,0.9278466102,0.003707861435
5.845,51.29041198,-0.07050142229,0.2536939749,0.9280748352,0.2561167368,0.2633079631,0.9627661619,0.06933108344,0.9269186826,0.003750233986
5.88,50.9851119,-0.07141825193,0.2551917074,0.9271534176,0.2576235864,0.2649969325,0.962280298,0.07022337423,0.925983372,0.00379325382
5.915,50.68342485,-0.07234209548,0.2566886146,0.9262249433,0.2591293462,0.2666878768,0.9617903428,0.07112242365,0.9250406636,0.003836912764
5.95,50.38528706,-0.0732729807,0.2581846718,0.9252893919,0.2606340162,0.2683808012,0.9612962858,0.07202825446,0.9240905491,0.003881196459
5.985,50.09063626,-0.07421093514,0.2596798538,0.9243467441,0.2621376022,0.2700757104,0.9607981192,0.07294088937,0.9231330259,0.003926084725
6.02,49.79941163,-0.07515598607,0.2611741352,0.9233969819,0.2636401155,0.2717726093,0.9602958381,0.07386035115,0.9221680968,0.003971552085
6.055,49.51155376,-0.07610816052,0.2626674906,0.9224400878,0.2651415721,0.2734715025,0.9597894399,0.0747866627,0.9211957689,0.004017568442
6.09,49.2270046,-0.07706748533,0.2641598944,0.9214760447,0.2666419921,0.2751723953,0.9592789235,0.07571984713,0.920216053,0.004064099896
6.125,48.94570743,-0.07803398713,0.2656513217,0.9205048359,0.2681413983,0.276875293,0.9587642893,0.07665992789,0.9192289624,0.004111109672
6.16,48.66760682,-0.07900769245,0.2671417477,0.9195264443,0.2696398158,0.2785802018,0.9582455385,0.07760692882,0.918234512,0.00415855916
6.195,48.39264859,-0.07998862773,0.2686311479,0.9185408524,0.2711372701,0.2802871281,0.9577226722,0.0785608742,0.9172327168,0.00420640901
6.23,48.12077978,-0.08097681939,0.2701194986,0.917548042,0.2726337864,0.2819960794,0.957195691,0.07952178882,0.9162235909,0.004254620284
6.265,47.8519486,-0.08197229388,0.2716067764,0.916547994,0.2741293877,0.2837070637,0.9566645945,0.08048969797,0.9152071464,0.004303155615
6.3,47.58610444,-0.08297507774,0.2730929585,0.9155406877,0.2756240942,0.2854200895,0.9561293804,0.0814646275,0.9141833921,0.004351980363
6.335,47.32319779,-0.08398519766,0.2745780223,0.9145261014,0.2771179215,0.2871351664,0.9555900442,0.08244660378,0.9131523325,0.004401063709
6.37,47.06318022,-0.08500268051,0.2760619459,0.9135042115,0.2786108796,0.2888523043,0.9550465783,0.08343565367,0.9121139666,0.00445037969
6.405,46.80600437,-0.0860275534,0.2775447073,0.9124749927,0.2801029721,0.2905715136,0.9544989719,0.08443180452,0.9110682874,0.004499908121
