f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
6.055,49.51155376,-0.00527768821,0.07291942506,0.9934655674,0.07448840713,0.07311016717,0.9962541625,0.005345096544,0.9925223563,0.002132547131
6.09,49.2270046,-0.005346707311,0.07336984909,0.9934270812,0.07494121108,0.07356440738,0.9962497432,0.005411722034,0.9925135508,0.002074727215
6.125,48.94570743,-0.005416240729,0.07382087016,0.9933888898,0.07539477814,0.07401929839,0.9962458828,0.005478856534,0.992505859,0.002015284424
6.16,48.66760682,-0.005486291323,0.07427247407,0.9933506458,0.07584913607,0.0744748266,0.9962422381,0.005546499797,0.9924985969,0.001954903307
6.195,48.39264859,-0.005556861863,0.07472464558,0.9933120088,0.0763043091,0.07493097738,0.9962384727,0.005614651371,0.9924910945,0.001894254175
6.23,48.12077978,-0.005627955057,0.07517736864,0.9932726502,0.07676031809,0.0753877353,0.9962342617,0.005683310633,0.9924827042,0.001833985199
6.265,47.8519486,-0.005699573585,0.07563062654,0.9932322565,0.07721718072,0.07584508429,0.996229295,0.00575247681,0.9924728083,0.001774714887
6.3,47.58610444,-0.005771720128,0.07608440222,0.9931905326,0.07767491178,0.0763030079,0.9962232812,0.005822149014,0.9924608259,0.001717025045
6.335,47.32319779,-0.005844397412,0.07653867841,0.9931472056,0.07813352344,0.07676148952,0.9962159502,0.005892326273,0.9924462194,0.001661454285
6.37,47.06318022,-0.005917608255,0.07699343789,0.9931020273,0.07859302568,0.07722051259,0.9962070569,0.005963007565,0.9924285003,0.001608492178
